name,username,party,text,datetime,n_comments,n_retweets,n_quotes,n_hearts
M.T. Greene,RepMTG,Republican,"Here’s my women’s bathroom proposal:

Instead of making a trans bathroom, we should make a Republican women’s bathroom and a Democrat women’s bathroom, so all the Democrat women who agree with men using the women’s bathroom can share their bathroom with the mentally ill trans biological men that they support. 

But NO biological men, no matter what level of dress up they play, are allowed in the Republican women’s bathroom.",1732185900,"12,031","1,305","2,008","120,783"
M.T. Greene,RepMTG,Republican,"I approve!

My sign establishing only two genders has been proudly displayed outside my office since 2021!",1732118040,"1,691",576,304,"54,203"
M.T. Greene,RepMTG,Republican,"🚨 I just confronted FEMA Administrator Criswell 🚨

Criswell prioritized equity programs and politics over providing aid to Americans in need after historic natural disasters—simply because they supported President Trump.

Meanwhile, FEMA had plenty of money and resources to care for every single illegal alien brought across our border by Joe Biden, Kamala Harris, and Secretary Mayorkas.

It’s a shocking abuse of power and a slap in the face to hard-working, tax-paying Americans.",1732111380,"1,481","1,848",382,"39,726"
M.T. Greene,RepMTG,Republican,"⬇️⬇️⬇️WATCH⬇️⬇️⬇️

Joe Biden, Kamala Harris, and Secretary Mayorkas have allowed over 500,000 unaccompanied alien children to cross our border.

The probability that 1000s are being raped at this very moment is 100%.

Democrats are the party of child sex & human trafficking. Disgusting!

We must secure our border and end this humanitarian crisis.",1732112280,695,"19,683",193,"13,751"
M.T. Greene,RepMTG,Republican,"Only Congress can declare war, but the Biden admin is doing everything it can in its final days to provoke war with Russia.

Congress must ask itself what can be done to prevent this admin from escalating its proxy war with Russia into a direct nuclear conflict.

Joe Biden is trying to plunge us into WW3.",1732034700,941,"6,116",177,"20,340"
M.T. Greene,RepMTG,Republican,"There’s a man pretending to be a woman coming to Congress in January who expects to use the same restrooms as little girls visiting the Capitol.

I consider it assault for a man to charge into places that are designated specifically for women.

Restrooms are a place where women are vulnerable. It’s mentally ill for a man to think he should be allowed there.",1732025520,"2,129","9,476",320,"42,356"
M.T. Greene,RepMTG,Republican,"⚠️MUST WATCH: My message to the press⚠️

It’s time to STOP the trans madness. No woman should have to deal with mentally ill men in our bathrooms. 

Not at the U.S. Capitol, not anywhere.

The American people are sick of the trans ideology being shoved in our faces. It has to STOP!",1732019700,"1,822","8,473",398,"34,049"
M.T. Greene,RepMTG,Republican,"The same Senators refusing to confirm Trump’s appointments are the same Senators who have funded, supported, and are currently cheering on Ukraine using U.S. long range missiles into Russia.

They would rather see us go to nuclear with Russia than help Trump.",1732010940,"1,310","4,817",147,"17,034"
M.T. Greene,RepMTG,Republican,"For my Republican colleagues in the House and Senate,

If we are going to release ethics reports and rip apart our own that Trump has appointed, then put it ALL out there for the American people to see.

Yes..

all the ethics reports and claims including the one I filed 

all your sexual harassment and assault claims that were secretly settled paying off victims with tax payer money

the entire Jeffrey Epstein files, tapes, recordings, witness interviews

but not just those, there’s more, Epstein wasn’t/isn’t the only asset

If we’re going to dance, let’s all dance in the sunlight.

I’ll make sure we do.",1732008180,"13,992","40,915","5,336","152,976"
M.T. Greene,RepMTG,Republican,"I support banning men from women’s restrooms in the Capitol, but that isn’t enough. Men should be banned from women’s restrooms in every federal building paid for by taxpayers.

The American people delivered a mandate on November 5th. They said they’re sick of this lie.

There are only 2 genders because God created us in His image—male and female, He made us.",1731969780,"1,802","5,038",312,"28,821"
M.T. Greene,RepMTG,Republican,"There are 438 federal government agencies and sub agencies. 

The federal government is the largest employer in the United States.

The federal government is in debt at nearly $36 trillion dollars.

And all of this is funded by American taxpayers. 

It’s truly shocking the American people haven’t torn down this government yet.",1731959640,894,"2,474",106,"10,173"
M.T. Greene,RepMTG,Republican,"In 63 days, we will secure our borders and start the largest mass deportation operation in history.

If you’re in this country illegally, pack your bags. You’re going back.",1731953640,849,883,67,"7,138"
M.T. Greene,RepMTG,Republican,"The tale of two Presidents.

Biden is committing an Act of War, without approval from Congress, by authorizing Ukraine use of long range missiles into Russia.

Trump is planning to declare a national emergency and use the U.S. military for mass deportations to secure our border and protect America from the cartels.

January 20th can’t come quick enough.",1731931560,877,"2,393",65,"11,673"
M.T. Greene,RepMTG,Republican,"The U.S. funding foreign wars is one big money laundering scheme.

It’s time to stop this madness.",1731873660,"1,511","4,937",192,"29,853"
M.T. Greene,RepMTG,Republican,"America is on the verge of collapse after all the failures of those in charge.

We have one more chance starting in January.",1731866580,476,476,33,"2,501"
M.T. Greene,RepMTG,Republican,"On his way out of office, Joe Biden is dangerously trying to start WWIII by authorizing Ukraine the use of U.S. long range missiles into Russia.

The American people gave a mandate on Nov 5th against these exact America last decisions and do NOT want to fund or fight foreign wars.
 
We want to fix our own problems. 

Enough of this, it must stop.",1731774900,"3,949","11,103",523,"46,835"
M.T. Greene,RepMTG,Republican,"Cutting stifling regulations and wasteful unnecessary and corrupt spending will be one of the most important pillars of the next administration and Congress. 

This will take the stranglehold off of America’s economy that is teatering on the verge of recession.

January can’t come quick enough.",1731859440,307,382,10,"2,463"
M.T. Greene,RepMTG,Republican,"America found out exactly who the Democrats are in the past four years.  They don’t get to suddenly change their identity and pretend to be something else because of an embarrassing smack down on November 5th.

They passed the Green New Deal, the biggest lie and scam in modern day history, attempting to destroy America’s energy independence.

They abused government power, and weaponized the FBI and DOJ against their political enemies.

They aggressively grew the size and scope of the federal government, overspending America hard earned tax dollars and drove inflation to 40 year highs, causing life to be unaffordable.

They shoved the trans ideology into mainstream, putting men in women’s sports and in our little girls bathrooms, destroying women’s rights and privacy.

They ripped our borders wide open and facilitated the biggest invasion in American history into our country and told us all to shut up and pay for it all, while innocent Americans were murdered, raped, robbed, and given no choice.

We know exactly who the Democrats are, and they don’t get to rebuild their party and lie to us all.",1731855180,"1,224","4,702",185,"18,780"
M.T. Greene,RepMTG,Republican,"🚨 BOMBSHELL HEARING ALERT 🚨

This Tuesday, FEMA Administrator Deanne Criswell will testify before @GOPoversight to answer for her failures and blatant political bias against Trump supporters following record-setting hurricanes.

👇 I’m prepared to get answers. What questions would you ask?",1731770880,"1,025","1,424",41,"7,492"
M.T. Greene,RepMTG,Republican,"The people who perpetuated and continue to perpetuate crimes against humanity during COVID need to be prosecuted, and I'm pretty sure our next Attorney General @RepMattGaetz will do that.

⬇️⬇️⬇️ WATCH ⬇️⬇️⬇️",1731685080,786,"2,515",122,"13,006"
M.T. Greene,RepMTG,Republican,"The American people voted overwhelmingly on November 5th for a mandate to Make America Healthy Again!

President @realDonaldTrump and @RobertKennedyJr want to put the United States on the European standard and end the war waged on children by the CDC and Big Pharma.

I predict we will see a revolutionary change in food, farming, and medicine under Bobby Kennedy’s leadership.",1731673680,"1,046","5,087",122,"25,949"
M.T. Greene,RepMTG,Republican,".@RobertKennedyJr is the perfect pick by President Trump to lead Health and Human Services!

Bobby is firmly committed to ending the epidemic of chronic disease, taking on Big Pharma who are focused on profits over health, and protecting our children from food that makes them sick. 

I couldn’t be happier to see someone so dedicated to this cause to serve in this role.

We will MAKE AMERICA HEALTHY AGAIN!",1731614580,731,"1,879",53,"16,912"
M.T. Greene,RepMTG,Republican,"🚨🚨🚨MUST WATCH🚨🚨🚨

I just unleashed the truth about COVID, its origins, and the tyrannical response of government.

The government officials sitting in front of me had to listen to every one of the horrific things they did to our country.",1731609000,"3,398","20,891","1,007","66,076"
M.T. Greene,RepMTG,Republican,"A Democrat in today’s hearing was whining because RFK Jr. is going to DRAIN THE SWAMP and FIRE federal employees who do not put the health of the American people first.

I clapped, because it’s music to my ears. 

It’s time to clean house at the HHS, NIH, CDC, and FDA.

MAKE AMERICA HEALTHY AGAIN!",1731599580,"3,214","9,070",480,"46,051"
M.T. Greene,RepMTG,Republican,"President Trump’s visit to Washington solidified that our Republican-led Congress is ready to follow President Trump’s lead and implement his America First agenda.

The American people delivered a strong mandate on November 5th.

Starting January 3rd, Congress gets to work.",1731596400,321,430,25,"3,305"
M.T. Greene,RepMTG,Republican,"As soon as the 119th Congress kicks off on January 3rd, we must work to pass my bill, the Protect Children’s Innocence Act, so President Trump can sign it into law when he takes office on January 20th.

We must end the left’s gender insanity and protect our kids!",1731586560,405,948,31,"5,857"
M.T. Greene,RepMTG,Republican,What winning looks like.,1731531120,267,404,16,"3,698"
M.T. Greene,RepMTG,Republican,Live look at the DOJ and FBI when they find out Matt Gaetz is the next Attorney General.,1731530220,644,"2,935",151,"13,070"
M.T. Greene,RepMTG,Republican,"Another incredible choice by President Trump to nominate my friend, @mattgaetz, as the next Attorney General of the United States. 

For the past four years, the Department of Justice has been a haven for corruption and political persecution. 

Every day, the Biden AG Merrick Garland and his thugs in the DOJ have terrorized conservative Americans for simply opposing the regime. 

The appointment of Matt Gaetz by President Trump is a total repudiation of four years of tyranny by a government entity run amok.

I am excited to see justice finally be served. 

We will Make America Great Again!",1731529560,654,"1,108",40,"7,079"
M.T. Greene,RepMTG,Republican,"I’m so excited for the opportunity to begin implementing President Trump’s America First agenda.

I’ve spoken to President Trump and Elon Musk on the phone, and a priority in the next administration will be putting an end to the war in Ukraine.

It’s going to end very soon.",1731522360,654,"1,330",50,"9,338"
M.T. Greene,RepMTG,Republican,"Welcome back to Washington, Mr. President! 🇺🇸

We are going to Make America Great Again!!",1731518880,373,"1,034",20,"9,091"
M.T. Greene,RepMTG,Republican,"The American people voted resoundingly for President Trump, awarding him 312 electoral votes and a national popular vote victory by a margin of 4 million—the first time in two decades that a Republican has won the popular vote.

Our razor-thin majority exists only because of the people President Trump pulled across the finish line in this election.

On November 5th, the American people gave us a mandate.

It doesn’t matter who’s in leadership, because they will have no choice but to advance President Trump’s America First agenda.",1731512880,368,975,27,"6,701"
M.T. Greene,RepMTG,Republican,"Every single J6er who has been targeted by the weaponized Biden/Harris regime must be pardoned!

BLM/Antifa rioters who caused over $1 billion in damage across the country were either bailed out by Kamala Harris and Ilhan Omar or never put behind bars in the first place.

We must end this two-tiered justice system!",1731504600,829,"3,892",128,"16,192"
M.T. Greene,RepMTG,Republican,"We have to stop the trans agenda on children!

That’s why I introduced the Protect Children’s Innocence Act, and I’m honored to say Vice President-elect JD Vance introduced my bill’s counterpart in the Senate.

This bill will make it a FELONY to provide so-called “gender-affirming care"" to minors.",1731451680,406,"1,465",56,"7,342"
M.T. Greene,RepMTG,Republican,"I agree!

I told Dr. Fauci to his face that he should be in jail and prosecuted for crimes against humanity.

Well, we might finally get the chance…",1731445380,"3,350","18,438",590,"97,559"
M.T. Greene,RepMTG,Republican,"With President Trump’s resounding victory winning the popular vote with nearly 4 million votes and sweeping the electoral college with 312 votes and winning the Senate majority, the House should have overwhelmingly secured a solid majority but barely holds the majority by a thread.

That is a referendum on this Republican controlled Congress’s failed performance that did not excite the electorate to vote for House Republicans. 

We only hold the majority today because Trump drug the House across the line and Americans rejected the Democrat’s destructive America Last regime. 

Republicans in Congress who funded the Biden/Harris woke DEI, trans agenda, climate change hoax, weaponized DOJ & FBI, open border murderous and crime ridden policies, and funded Ukraine and other foreign wars only angered American voters and Trump’s historic landslide victory came from voters who are absolutely fed up with uniparty Washington DC politicians. 

Going forward the only agenda Republicans should passionately pursue, fund, legislate, and fight for is President Trump’s America First MAGA agenda. 

Republicans have been ordered by the American people that this agenda is the mandate. 

Democrats have been handed a harsh lesson that their sloppy nasty embrace of progressive, identity driven, America last policies will not be tolerated. 

I hope everyone has learned a lesson. 

We are now in the lame duck dangerous phase of the dying Democrat reign.

The American people are watching closely how the House Republican majority conducts itself.

I have been and will continue to unapologetically fight for America First.",1731439620,536,914,55,"5,043"
M.T. Greene,RepMTG,Republican,".@RealTomHoman will be your next Border Czar. starting right after we fire the current America LAST Border Czar and VP Kamala Harris, and inaugurate the 47th President-elect and 45th President Donald J Trump. 

To say I’m thrilled would be an understatement.",1731415980,303,"1,079",47,"7,465"
M.T. Greene,RepMTG,Republican,"As a conservative and strong supporter of President Trump, out of the three announced candidates my preference would be Rick Scott.

But as a House member, I don’t have a vote, as this is decided in the Senate.

President Trump received the most votes of any Republican candidate in United States history.

Whoever becomes Senate Majority Leader must respect the American people who overwhelmingly elected Donald Trump and his agenda.

Senators are elected by the people of their state. Each one has a duty to respect their voters. The Republican conference should choose a leader who represents the People, not the same good ole’ boy way it’s been done for decades. 

Therefore, whoever becomes Senate Majority must not betray the will of the majority of voters and enact President Trump’s agenda with aggressive speed.",1731382560,464,972,38,"5,774"
M.T. Greene,RepMTG,Republican,"We must pass my Protect Children’s Innocence Act so President Trump can sign it into law!

What my bill does:

🔴 Charges any person who knowingly performed gender-affirming care on a minor with a Class C Felony (10 to 25 years in prison or maximum $250,000 fine).

🔴 Prohibits all taxpayer-funded gender-affirming care.

🔴 Prohibits institutions of higher education from providing instruction on gender-affirming care.

🔴 Deems aliens who have performed gender-affirming care on a minor as ineligible to receive visas or be admitted to the United States.

I’m grateful that Vice President-Elect JD Vance introduced the Senate companion of this legislation, and it will be an honor for President Trump to sign this bill into law.",1731412260,515,"1,655",71,"8,328"
M.T. Greene,RepMTG,Republican,"This Veterans Day, we honor the brave men and women who have put their lives on the line to protect our freedom.

Our veterans deserve our deepest gratitude and unwavering support—not just today, but every single day.

Thank you for your service!",1731360360,256,412,13,"2,424"
M.T. Greene,RepMTG,Republican,"Congratulations @RealTomHoman!!

Tom Homan will be a GREAT Border Czar! 

He will secure our border and deport people who invaded our country. 

No other country on Earth allows millions of people to come in and pays for them to be there. 

Americans have been murdered, raped, robbed, drugged, and mass poisened by fentanyl because of the extremely dangerous open borders of the Democrats.

It’s time to end the insanity and fix it.",1731341520,269,711,17,"5,464"
M.T. Greene,RepMTG,Republican,".@FBI these are public death threats and must investigated!

These women are telling others how to poison and murder men because they are angry over the election.

If you tracked down J6’ers, pro-lifers, parents angry at School boards, then you better go after these psychopaths!",1731256260,542,"2,959",105,"6,301"
M.T. Greene,RepMTG,Republican,"We are draining the swamp!

#AmericaFirst 🇺🇸🇺🇸🇺🇸",1731192720,"1,088","1,774",120,"15,524"
M.T. Greene,RepMTG,Republican,"They are the same organizers of every Democrat protest movement & can’t even come up with new chant rhythms.

They are funded. They hate America. And real everyday Americans do not support their radical hateful causes.

Trump won the popular vote and election BIGLY!

Get over it.",1731185760,993,656,80,"3,302"
M.T. Greene,RepMTG,Republican,"Democrat FEMA supervisor discriminated against Trump supporters during hurricane disaster relief, but this is not a one off incident.

Democrats have abused and weaponized government power against us for years!

People have been jailed and persecuted bc of their hate for us.",1731183060,861,"2,346",93,"6,850"
M.T. Greene,RepMTG,Republican,"Right now, President Trump and his team are working to build an administration that will implement his America First agenda.

Hiring in this next administration is important, but the ability to fire bureaucrats failing to do their job is equally important.",1731169500,588,"1,721",47,"9,703"
M.T. Greene,RepMTG,Republican,"Globalism has been shattered into a thousand pieces. 

Total collapse. Complete panic.",1731148800,780,"1,339",76,"11,927"
M.T. Greene,RepMTG,Republican,"When I ran for Congress for the first time in 2020, I expected to go to Washington to help deliver President Trump’s agenda, but Democrats stole the election.

I’m so excited to finally be part of this next Admin in January working to deliver President Trump’s America First agenda!",1731138120,519,"1,774",26,"13,939"
M.T. Greene,RepMTG,Republican,"Letitia James needs to be very careful as she continues weaponizing her power as Attorney General for the state of New York against President-elect Trump.

This has to end. We will tell her to go ahead and preserve her records, because we aren’t going to tolerate this anymore.",1731073920,"2,008","13,518",322,"66,113"
M.T. Greene,RepMTG,Republican,"Now that President Trump has been re-elected, non-violent J6ers will be pardoned. 

While that will be a huge relief for the families and victims of this political persecution. It’s not enough. 

There should be accountability for the malicious prosecution by Democrats targeting their political enemies. 

The corrupt Biden/Harris regime led by Merrick Garland and Jack Smith need to answer for the pain and suffering they’ve unleashed.",1731015000,"1,050","2,713",114,"9,431"
M.T. Greene,RepMTG,Republican,"These are the people that called us Nazis, Fascists, garbage, and wanted to put us in camps and line us up in front of firing squads. 

And they are so stupid that they never paid attention to the unaffordable price of butter.",1731013920,529,"1,174",58,"6,334"
M.T. Greene,RepMTG,Republican,"Actually, the American people voted overwhelmingly to leave the exact situation she is describing. 

This horrible facism and authoritarianism was brought on America by her and the Democrats.

And yes we are ending the Green New Deal too.",1731004560,"3,473","2,419",202,"17,747"
M.T. Greene,RepMTG,Republican,"Only Americans should be voting in American elections!

I currently have a bill included in a larger Republican election integrity package in the House that would require proof of citizenship to vote in American elections.

We must get it passed.",1731000960,654,"2,764",65,"15,876"
M.T. Greene,RepMTG,Republican,"Now the real work begins.

I ran for Congress in 2020 because I was furious the Republicans did not accomplish the agenda we wanted in President Trump’s first presidency.

Now as I serve in the House, resoundingly elected for my third term, I will make sure we get it done this time and even better than before. 

The “Republicans” that stabbed Trump in the back and tried to destroy him will not ruin it this time.

I will not let them and neither will the American people who have given us this amazing opportunity to save this country.

I’ve fought for 4 years now and proudly wear the battle scars from the nasty American last traitors (from both parties and the media)  that tried to kill me.

There is no way I’m backing down now.

The message to the Republican Party is loud and clear. The people do not support your addiction to foreign wars, failures to accomplish the America First agenda, and Washington swamp ways. The people support Trump and the agenda he campaigned on during this election, not the Republicans. Trump drug everyone across the line. People are sick of it all and will refuse to vote for us next time if we don’t get it done, and rightfully so. 

The Democrats ruined our lives for 4 years and the entire time they lectured us, looked down on us, called us Nazi, fascist, and garbage, and weaponized the government against us.

The American people rose up and resoundingly defeated them with only 32% of the electorate identifying as Democrat.

The American people are fed up with the chaos and drama from Washington and the low class divisive media that obviously hates Americans and the country. 

We celebrate today but must deliver very soon.

No excuses.",1730984580,897,"1,145",56,"8,643"
M.T. Greene,RepMTG,Republican,"Donald Trump will be the 47th President of the United States!

I can’t wait to dismantle the weaponized government and for President Trump to pardon the politically prosecuted J6’ers!!",1730977680,931,"2,613",81,"23,011"
M.T. Greene,RepMTG,Republican,"🚨🚨🚨IMPORTANT READ: What the media isn’t telling you about the Biden/Harris jobs report 🚨🚨🚨

How many taxpayer dollars did the Democrats and the Biden/Harris admin dump into the economy over the past four years?

Is it 10 trillion? Or even more? 

Now right before Election Day we see the outcome: An America Last jobs report that shows they have been lying.

It’s damning.

A pathetic 12,000 jobs added in October. But here’s the truth:

These were 12,000 GOVERNMENT jobs. 

It shows 100,000 American manufacturing jobs were wiped out in 2024 under Biden/Harris. 

1000s of Americans lost their jobs, while over 1 MILLION foreign-born workers got jobs.

This is a total disaster for our economy and shows total disrespect for Americans in lieu of importing cheap foreign labor. 

This is the result of the Biden/Harris America Last regime.",1730927880,446,491,19,"1,176"
M.T. Greene,RepMTG,Republican,"The state of New York broke into an innocent American’s house, stole his pet squirrel, Peanut, and then killed it.

It’s a shame Peanut wasn’t an illegal alien, because he would have been welcomed in just like the illegal alien thugs who murder Americans every day!

Democrat-ran regimes want to control every aspect of your life and destroy it.",1730898720,988,"2,301",112,"9,106"
M.T. Greene,RepMTG,Republican,"Another innocent American woman is DEAD at the hands of a savage, illegal alien monster who is only in this country because of Kamala Harris.

Another mother has been ripped from her child, and a fiancé ripped from her future husband. Lives forever changed. 

Kamala Harris is Biden’s “border czar.” She has blood on her hands.",1730864700,563,"3,393",112,"5,469"
M.T. Greene,RepMTG,Republican,"Where is Dick, Liz? Did he really endorse Kamala or did you write the endorsement for him?

Rumor has it he has dementia in his late age, poor man, so does he even know?

If he really endorses radical communist Kamala Harris who supports abortion to 9 months, open borders to gangs criminals and terrorists and the perverted trans agenda against children that is an attack directly on God’s creation, like you do, then bring your father out and let us hear it from him ourselves. 

Dick Cheney and Liz Cheney and the rest of the war obsessed blood lusting power hungry people in Washington are responsible for murdering and maiming countless American military troops by sending them to useless foreign wars and becoming RICH in the process through war industry that thrives on murder. 

Liz Cheney is responsible for abusing her power as a member of congress and weaponized the January 6th committee against Trump and thousands of Americans who NEVER committed the crimes they have been accused of and charged with. 

I hope America is as sick of these criminals, traitors, and backstabbers like I am. 

It’s time for accountability.",1730735100,"1,032",750,43,"4,101"
M.T. Greene,RepMTG,Republican,"We are scheduled to hold Republican House leadership races on November 15th.

Yet we may not even know the full results of House elections as is being reported in the news.

Member-elect Freshman orientation barely begins that week as we go back in session on Nov 11th.

Leadership races should not be rushed for political gain. 

November 15th is too soon. This date should be pushed back.",1730566620,361,335,20,"1,871"
M.T. Greene,RepMTG,Republican,"Border Czar Kamala Harris has turned every state in America into a border state.

In just the last two years under the Biden Administration, fentanyl deaths in my district in Northwest Georgia have increased over 350%.

We have to secure our borders and end this crisis.",1730476200,458,512,23,"1,998"
M.T. Greene,RepMTG,Republican,"Lina Khan is a far-left radical embedded in the Biden/Harris regime, who abuses her power to target political enemies of Democrats.

Don’t be fooled by some of her populist rhetoric. She is a wolf in sheep’s clothing who needs to be replaced. 

Read @GOPoversight’s report ⬇️⬇️⬇️",1730387580,299,322,4,853
M.T. Greene,RepMTG,Republican,"Linemen just went on strike in NC after NOT being paid for 8 weeks by FEMA!

Kamala’s admin sent electrical transformers and hundreds of billions to Ukraine and FEMA takes care of migrants.

But won’t pay our linemen, who want to work & keep helping NC!",1730371320,"4,550","49,190","2,460","120,811"
M.T. Greene,RepMTG,Republican,"Yes abortion is child sacrifice to Satan.

“Only those agreeing to participate in a ""satanic abortion ritual"" can obtain the abortion medication for a prescribed fee.”

Nancy Pelosi passed a bill twice during the 117th Congress to legalize abortion up to 9 months.",1730322120,869,497,76,"1,462"
M.T. Greene,RepMTG,Republican,"Noncitizens should never vote in any U.S. election.

Thanks again for the common sense ruling today from the Supreme Court.",1730294940,447,"1,265",43,"5,720"
M.T. Greene,RepMTG,Republican,"The CDC is wrongfully recommending 3 Covid vaccines for babies starting at 6 months.

Babies/Kids have the lowest rates of hospitalizations/deaths from Covid and natural immunity works, vaccines don’t stop the spread.

With autism rates skyrocketing, every vaccine should be re-examined.",1730286960,492,802,69,"1,891"
M.T. Greene,RepMTG,Republican,"As Kamala Harris makes her speech tonight from the Ellipse and lies to America saying Trump will weaponize the gov/military against the American people, read this below about one of many examples of how the Kamala Harris administration has weaponized the Gov against Americans.",1730286420,485,633,30,"1,448"
M.T. Greene,RepMTG,Republican,"Remember that the Obama admin abused FISA and spied on the Trump campaign after he won in 2016.

After Congress (I voted no) reauthorized FISA and warrantless spying on Americans, really makes you wonder what they could be doing now that it looks Trump is going to win.",1730285760,480,423,17,"1,766"
M.T. Greene,RepMTG,Republican,"The New York Times is planning a cancel campaign against Tucker Carlson based on their claim of “campaign misinformation.”

They are going to build a lying narrative against him because they know they are about to lose and they want to begin the next phase of attacks on the next generation.

With free speech platforms and free speech protections, Tucker Carlson isn’t the one who is at risk of being canceled, it’s actually the subscription model of the lying legacy media that is at extreme risk of extinction.

The people are so sick of this shit.",1730207640,736,"1,901",69,"6,916"
M.T. Greene,RepMTG,Republican,"I was at the MSG Trump rally last night and I heard every speech in their entirety including this speech and comments about Puerto Rico.

The Democrats choose their outrage. They aren’t outraged over naked men exposing their genitals to children at Pride parades or biological men literally beating women in women’s sports or 325,000+ missing migrant children in America under Kamala Harris or Tim Walz putting tampons in boys bathrooms, actually Democrats support all of these vile things.

Instead Democrats are outraged at a comedian that spoke last night.

However, a quick google search reveals severe waste management problems plaguing Puerto Rico that has also been hit by multiple devastating hurricanes in recent years.

Also, a 2024 federal audit report showed that less than 10% of more than $23 billion in available federal funds have been spent in Puerto Rico under the Biden Harris administration.

They don’t care about Puerto Rico and neither do Democrat activists in the media as they’ve reported many times about the problems Puerto Rico faces.

It took a comedian to force these issues to the forefront.

Instead, Democrats and the complicit media are trying to cancel Tony Hinchcliffe as they continue on their communist agenda to destroy free speech instead of fixing anything. 

We must always fight against cancel culture and constantly defend free speech!",1730206200,844,Rep. Marjorie Taylor Greene🇺🇸 retweeted,65,"1,998"
M.T. Greene,RepMTG,Republican,"Thank you is simply not enough recognition for the incredible service of our first responders.

You all put your lives on the line for your communities every single day, and I will forever be appreciative of the work you all do to keep us safe!

#NationalFirstRespondersDay",1730197380,155,518,5,857
M.T. Greene,RepMTG,Republican,"This is an excellent idea. 

The American people should not be paying to subsidize politically biased broadcasting companies that smear and lie about all of us.

I’m sick of all the death threats I’ve received bc of them.

We need to discontinue this and level the playing field.",1730158980,516,136,29,"3,069"
M.T. Greene,RepMTG,Republican,"The Democrats are calling Trump a fascists for very specific reasons.

1. They know he’s winning and they are terrified of losing power.

2. They are giving a loud dog whistle to their lawless ground troops, Antifa, calling them to prepare for riots when Trump wins.

Democrats are the party of violence.",1730155740,"1,650",935,123,"7,502"
M.T. Greene,RepMTG,Republican,"Here’s a photo of Biden sitting on the tarmac in Philadelphia on his way to vacation in Delaware.

Kamala Harris is partying with Beyoncé in Houston.

All while a major war breaks out in Iran.

Who is running our country???",1730121240,"4,609","1,993",574,"43,098"
M.T. Greene,RepMTG,Republican,"We impeached Mayorkas for enabling the invasion into our country but Chuck Schumer refused to hold the trial in the Senate. 

Every Democrat is culpable, especially Border Czar Kamala Harris.",1730051520,442,"12,965",14,"1,526"
M.T. Greene,RepMTG,Republican,"Does this mugshot look familiar?

Fani Willis literally visited the White House to collude with the Biden-Harris regime in an attempt to throw the leading presidential candidate in jail.

Nobody has weaponized government more than Joe Biden and Kamala Harris.",1730121120,928,587,57,"3,613"
M.T. Greene,RepMTG,Republican,nytimes.com/2024/10/23/scien…,1730116320,87,969,1,358
M.T. Greene,RepMTG,Republican,"Our children should NEVER be politicized.

It’s disgusting that a study on the effect of puberty blockers on kids went unpublished because it revealed the lie Democrats and Big Pharma have been selling to Americans that they improve mental health.

Congress must urgently work to pass my bill, the Protect Children’s Innocence Act, and end this insanity.

My bill would make so-called “gender-affirming care” a felony.

It’s long overdue.",1729964700,316,86,17,933
M.T. Greene,RepMTG,Republican,"Mayorkas and DHS have designated January 6th a “Special Security Event.”  Fencing will be erected around the capital from Jan 5th until after the inauguration, and the military has been given permission to use force against the American people.

Democrats nearly burned down DC during Pres Trump’s 2017 inauguration.

Democrats violently rampaged American cities every night during the summer of 2020 and cheered it on.

Democrats have opened America’s borders to the invasion of tens of millions of people from all over the world, deadly cartels, terrorists, drugs, and child sex trafficking.

Democrats do not give a damn about violence, lawlessness, or civil disobedience.

Democrats are only dangerously focused on keeping their white knuckled grip on power. 

Why are they going to such extremes to use the military and full government power in January?",1730030880,"1,118",227,121,"6,493"
M.T. Greene,RepMTG,Republican,"Vice President Kamala Harris is desperate, dangerous, and lying about President Trump.

Kamala Harris just compared him to Hitler.

She is going to get him killed.",1729693260,"5,646","4,670",575,"25,766"
M.T. Greene,RepMTG,Republican,"Thank you for having the courage to speak out against @TheAtlantic and their repulsive political attacks.

I’m sorry for your loss, but thankful for your courage and strength.",1729634520,181,182,4,"1,269"
M.T. Greene,RepMTG,Republican,"Secretary Mayorkas has allowed over 10 MILLION illegal aliens to invade our country.

Democrats would rather see Americans assaulted, raped, and murdered than secure our border and hold Secretary Mayorkas accountable.

House Republicans passed my Articles of Impeachment!

But Chuck Schumer has refused to hold the trial in the Kamala Harris-led Senate.",1729618200,766,"2,836",62,"8,581"
M.T. Greene,RepMTG,Republican,"The globalist regime will do anything they can to SILENCE anyone they deem a threat to their agenda.

It’s not just @elonmusk they want to “kill.”

It’s every single one of us who stand in their way.

Kamala Harris wants to end free speech as we know it.",1729626300,225,278,14,753
M.T. Greene,RepMTG,Republican,"We do not have a country without a secure border.

Secretary Mayorkas worked with dark money NGOs to finance the illegal alien invasion of America.

This is an act of treason.

I led the House to impeach Mayorkas, but Democrats led by Senate President Kamala Harris refused hold the trial to REMOVE him from office.",1729607700,"1,086","4,059",132,"11,649"
M.T. Greene,RepMTG,Republican,Kamala Harris is a huge liar.,1729601760,871,489,43,"2,299"
M.T. Greene,RepMTG,Republican,"If you believe abortion is a woman’s reproductive right, then don’t miss this movie that will be released tomorrow on X by @1916projectfilm.

Know the history.
Know the truth.",1729597260,285,481,24,"1,511"
